0	0	0
0	1	49.9999
1	0	7.99998
1	1	49.3332
2	0	7.33331
2	1	49.3332
3	0	6.66665
3	1	49.3332
4	0	5.99998
4	1	49.3332
5	0	5.33332
5	1	49.3332
6	0	4.66665
6	1	49.3332
7	0	3.99999
7	1	49.3332
8	0	3.33332
8	1	49.3332
9	0	2.66666
9	1	49.3332
10	0	1.99999
10	1	49.3332
11	0	1.33333
11	1	49.3332
12	0	0.666665
12	1	49.3332
14	0	-0.666665
14	1	49.3332
15	0	-1.33333
15	1	49.3332
16	0	-1.99999
16	1	49.3332
17	0	-2.66666
17	1	49.3332
18	0	-3.33332
18	1	49.3332
19	0	-3.99999
19	1	49.3332
20	0	-4.66665
20	1	49.3332
21	0	-5.33332
21	1	49.3332
22	0	-5.99998
22	1	49.3332
23	0	-6.66665
23	1	49.3332
24	0	-7.33331
24	1	49.3332
25	0	-7.99998
25	1	49.3332
26	0	11.3333
26	1	48.6665
27	0	10.6666
27	1	48.6665
28	0	9.99997
28	1	48.6665
29	0	9.33331
29	1	48.6665
30	0	8.66664
30	1	48.6665
56	0	-8.66664
56	1	48.6665
57	0	-9.33331
57	1	48.6665
58	0	-9.99997
58	1	48.6665
59	0	-10.6666
59	1	48.6665
60	0	-11.3333
60	1	48.6665
61	0	14
61	1	47.9999
62	0	13.3333
62	1	47.9999
63	0	12.6666
63	1	47.9999
64	0	12
64	1	47.9999
100	0	-12
100	1	47.9999
101	0	-12.6666
101	1	47.9999
102	0	-13.3333
102	1	47.9999
103	0	-14
103	1	47.9999
104	0	16
104	1	47.3332
105	0	15.3333
105	1	47.3332
106	0	14.6666
106	1	47.3332
107	0	14
107	1	47.3332
149	0	-14
149	1	47.3332
150	0	-14.6666
150	1	47.3332
151	0	-15.3333
151	1	47.3332
152	0	-16
152	1	47.3332
153	0	17.3333
153	1	46.6665
154	0	16.6666
154	1	46.6665
204	0	-16.6666
204	1	46.6665
205	0	-17.3333
205	1	46.6665
206	0	19.3333
206	1	45.9999
207	0	18.6666
207	1	45.9999
208	0	18
208	1	45.9999
262	0	-18
262	1	45.9999
263	0	-18.6666
263	1	45.9999
264	0	-19.3333
264	1	45.9999
265	0	20.6666
265	1	45.3332
266	0	19.9999
266	1	45.3332
326	0	-19.9999
326	1	45.3332
327	0	-20.6666
327	1	45.3332
328	0	21.9999
328	1	44.6665
329	0	21.3333
329	1	44.6665
393	0	-21.3333
393	1	44.6665
394	0	-21.9999
394	1	44.6665
395	0	23.3333
395	1	43.9999
396	0	22.6666
396	1	43.9999
464	0	-22.6666
464	1	43.9999
465	0	-23.3333
465	1	43.9999
466	0	24.6666
466	1	43.3332
467	0	23.9999
467	1	43.3332
539	0	-23.9999
539	1	43.3332
540	0	-24.6666
540	1	43.3332
541	0	25.9999
541	1	42.6666
542	0	25.3333
542	1	42.6666
618	0	-25.3333
618	1	42.6666
619	0	-25.9999
619	1	42.6666
620	0	26.6666
620	1	41.9999
621	0	25.9999
621	1	41.9999
699	0	-25.9999
699	1	41.9999
700	0	-26.6666
700	1	41.9999
701	0	27.9999
701	1	41.3332
702	0	27.3333
702	1	41.3332
784	0	-27.3333
784	1	41.3332
785	0	-27.9999
785	1	41.3332
786	0	28.6666
786	1	40.6666
787	0	27.9999
787	1	40.6666
871	0	-27.9999
871	1	40.6666
872	0	-28.6666
872	1	40.6666
873	0	29.9999
873	1	39.9999
874	0	29.3333
874	1	39.9999
962	0	-29.3333
962	1	39.9999
963	0	-29.9999
963	1	39.9999
964	0	30.6666
964	1	39.3332
965	0	29.9999
965	1	39.3332
1055	0	-29.9999
1055	1	39.3332
1056	0	-30.6666
1056	1	39.3332
1057	0	31.3332
1057	1	38.6666
1058	0	30.6666
1058	1	38.6666
1150	0	-30.6666
1150	1	38.6666
1151	0	-31.3332
1151	1	38.6666
1152	0	31.9999
1152	1	37.9999
1248	0	-31.9999
1248	1	37.9999
1249	0	32.6666
1249	1	37.3332
1347	0	-32.6666
1347	1	37.3332
1348	0	33.3332
1348	1	36.6666
1448	0	-33.3332
1448	1	36.6666
1449	0	34.6666
1449	1	35.9999
1450	0	33.9999
1450	1	35.9999
1552	0	-33.9999
1552	1	35.9999
1553	0	-34.6666
1553	1	35.9999
1554	0	35.3332
