0	-0.5235987755982988	0	0
1	-0.5235987755982988	0	0
2	-0.5235987755982988	0	0
3	-0.5235987755982988	0	0
4	-0.5235987755982988	0	0
5	-0.5235987755982988	0	0
6	-0.5235987755982988	0	0
7	-0.5235987755982988	0	0
8	-0.5235987755982988	0	0
9	-0.5235987755982988	0	0
10	-0.5235987755982988	0	0
66	-0.5235987755982988	0	0
67	-0.5235987755982988	0	0
68	-0.5235987755982988	0	0
69	-0.5235987755982988	0	0
70	-0.5235987755982988	0	0
71	-0.5235987755982988	0	0
72	-0.5235987755982988	0	0
73	-0.5235987755982988	0	0
74	-0.5235987755982988	0	0
75	-0.5235987755982988	0	0
76	-0.5235987755982988	0	0
132	-0.5235987755982988	0	0
133	-0.5235987755982988	0	0
134	-0.5235987755982988	0	0
135	-0.5235987755982988	0	0
136	-0.5235987755982988	0	0
137	-0.5235987755982988	0	0
138	-0.5235987755982988	0	0
139	-0.5235987755982988	0	0
140	-0.5235987755982988	0	0
141	-0.5235987755982988	0	0
142	-0.5235987755982988	0	0
198	-0.5235987755982988	0	0
199	-0.5235987755982988	0	0
200	-0.5235987755982988	0	0
201	-0.5235987755982988	0	0
202	-0.5235987755982988	0	0
203	-0.5235987755982988	0	0
204	-0.5235987755982988	0	0
205	-0.5235987755982988	0	0
206	-0.5235987755982988	0	0
207	-0.5235987755982988	0	0
208	-0.5235987755982988	0	0
264	-0.5235987755982988	0	0
265	-0.5235987755982988	0	0
266	-0.5235987755982988	0	0
267	-0.5235987755982988	0	0
268	-0.5235987755982988	0	0
269	-0.5235987755982988	0	0
270	-0.5235987755982988	0	0
271	-0.5235987755982988	0	0
272	-0.5235987755982988	0	0
273	-0.5235987755982988	0	0
274	-0.5235987755982988	0	0
